Property_Class,Property_Address,Property_City,Sale_Date,Sale_Price,Land_Square_Feet,Age,Rooms,Bedrooms,Basement,Central_Heating,Central_Air_Conditioning,Fireplaces,Full_Baths,Half_Baths,Sale_Year,Sale_Month
203,10850 S ROCKWELL ST,CHICAGO,2019-07-19,200000.0,3750.0,66,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,7
203,8234 S CHAMPLAIN AVE,CHICAGO,2018-05-18,195000.0,3720.0,95,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,5
234,1214 E 85TH ST,CHICAGO,2020-10-21,200000.0,5580.0,65,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,10
202,8627 S ESSEX AVE,CHICAGO,2018-09-13,18500.0,3875.0,98,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,9
203,8004 S BLACKSTONE AVE,CHICAGO,2018-07-18,187000.0,3335.0,102,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,7
203,8538 S MAY ST,CHICAGO,2019-03-18,38500.0,4687.0,106,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,3
203,8011 S ADA ST,CHICAGO,2020-05-18,86734.0,4000.0,100,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,5
203,51 W 77TH ST,CHICAGO,2018-05-16,70000.0,3750.0,64,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,5
205,10830 S FAIRFIELD AVE,CHICAGO,2020-12-03,322500.0,6210.0,78,5,3,Partial,Warm Air Furnace,No Central A/C,1.0,5,0.0,2020,12
203,1721 E 85TH ST,CHICAGO,2019-10-29,110000.0,3750.0,96,8,4,Full,Hot Water Steam,No Central A/C,0.0,8,0.0,2019,10
203,10536 S CAMPBELL AVE,CHICAGO,2020-04-23,375000.0,5000.0,92,5,3,Full,Hot Water Steam,Central A/C,0.0,5,0.0,2020,4
205,10810 S FAIRFIELD AVE,CHICAGO,2020-10-25,411000.0,6210.0,78,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2020,10
234,8130 S MARQUETTE AVE,CHICAGO,2019-08-08,169000.0,5495.0,32,5,3,Partial,Warm Air Furnace,No Central A/C,0.0,5,1.0,2019,8
204,8041 S DANTE AVE,CHICAGO,2020-09-29,80000.0,4600.0,101,8,5,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2020,9
203,10712 S SACRAMENTO AVE,CHICAGO,2020-11-08,160000.0,3100.0,62,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,11
203,7818 S EVANS AVE,CHICAGO,2019-03-25,134760.0,3100.0,107,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,3
205,7945 S LASALLE ST,CHICAGO,2020-01-12,133000.0,3720.0,79,5,3,Partial,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,1
202,8617 S BISHOP ST,CHICAGO,2018-05-09,189000.0,4166.0,106,8,4,Partial,Warm Air Furnace,No Central A/C,0.0,8,0.0,2018,5
234,8057 S COLFAX AVE,CHICAGO,2019-10-21,160000.0,4744.0,30,7,4,Partial,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,10
203,8031 S DORCHESTER AVE,CHICAGO,2020-06-11,210000.0,3680.0,95,7,4,Slab,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,6
202,8417 S KING DR,CHICAGO,2019-06-10,204000.0,5040.0,70,7,3,Partial,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,6
203,1736 E 84TH ST,CHICAGO,2019-04-25,210000.0,3750.0,94,5,3,Partial,Hot Water Steam,No Central A/C,0.0,5,1.0,2019,4
203,8518 S EXCHANGE AVE,CHICAGO,2019-07-08,106000.0,3125.0,102,7,3,Full,Hot Water Steam,No Central A/C,0.0,7,0.0,2019,7
205,10011 S TALMAN AVE,CHICAGO,2019-06-21,234000.0,4806.0,74,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,6
203,8635 S THROOP ST,CHICAGO,2019-04-17,65000.0,4250.0,100,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,2.0,2019,4
205,1715 E 84TH PL,CHICAGO,2018-06-15,65000.0,3750.0,72,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,6
205,3021 E 80TH PL,CHICAGO,2018-01-26,41000.0,3225.0,124,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2018,1
203,8601 S EXCHANGE AVE,CHICAGO,2018-09-05,130000.0,3021.0,54,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,9
203,10021 S CAMPBELL AVE,CHICAGO,2018-03-01,220000.0,4375.0,68,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2018,3
205,9956 S ARTESIAN AVE,CHICAGO,2020-10-15,298000.0,6282.0,72,7,3,Partial,Warm Air Furnace,Central A/C,0.0,7,1.0,2020,10
234,3950 W 101ST ST,CHICAGO,2020-10-24,355000.0,5187.0,34,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2020,10
203,8115 S LUELLA AVE,CHICAGO,2019-02-20,73000.0,4000.0,98,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,2
202,8112 S PRINCETON AVE,CHICAGO,2018-05-09,222000.0,3720.0,94,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,5
203,9942 S FAIRFIELD AVE,CHICAGO,2019-07-23,322000.0,4340.0,64,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,2.0,2019,7
202,8204 S BRANDON AVE,CHICAGO,2020-11-06,115000.0,3150.0,122,4,2,Full,Hot Water Steam,No Central A/C,0.0,4,0.0,2020,11
203,1219 W 73RD PL,CHICAGO,2019-02-22,37000.0,3125.0,94,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,2
206,8159 S RHODES AVE,CHICAGO,2018-01-31,172500.0,5591.0,103,10,5,Full,Warm Air Furnace,No Central A/C,1.0,10,1.0,2018,1
207,1133 E 83RD ST,CHICAGO,2020-04-27,225000.0,2043.0,21,6,3,Slab,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,4
203,10005 S CALIFORNIA AVE,CHICAGO,2020-01-10,200000.0,4092.0,67,6,3,Slab,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,1
202,7937 S COLES AVE,CHICAGO,2019-10-22,70000.0,3125.0,107,4,2,Slab,Hot Water Steam,No Central A/C,0.0,4,0.0,2019,10
278,8165 S CORNELL AVE,CHICAGO,2019-03-12,135000.0,3117.0,15,7,4,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,3
205,2829 E 76TH PL,CHICAGO,2019-01-14,100000.0,2430.0,127,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,1
203,8627 S COLFAX AVE,CHICAGO,2019-06-05,89000.0,4375.0,98,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,6
203,8107 S HARVARD AVE,CHICAGO,2019-09-09,75000.0,3720.0,94,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,9
205,7912 S KENWOOD AVE,CHICAGO,2018-10-01,197000.0,3750.0,97,6,3,Full,Warm Air Furnace,No Central A/C,1.0,6,2.0,2018,10
207,10607 S KEDZIE AVE,CHICAGO,2018-05-22,298600.0,4150.0,18,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,5
203,10245 S ALBANY AVE,CHICAGO,2019-09-25,266000.0,5000.0,65,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,9
205,8542 S YATES BLVD,CHICAGO,2020-12-18,232500.0,5000.0,79,6,4,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,12
203,8353 S YATES AVE,CHICAGO,2020-11-17,150000.0,3750.0,79,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,11
203,8411 S CONSTANCE AVE,CHICAGO,2020-06-08,160000.0,4725.0,66,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,6
203,8531 S LOOMIS BLVD,CHICAGO,2019-06-05,105000.0,4375.0,90,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,6
202,8209 S PERRY AVE,CHICAGO,2018-08-07,135050.0,3720.0,82,7,3,Full,Hot Water Steam,Central A/C,0.0,7,0.0,2018,8
234,10210 S HARDING AVE,CHICAGO,2020-08-12,350000.0,5229.0,37,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,0.0,2020,8
203,1632 E 84TH ST,CHICAGO,2018-09-18,64000.0,3750.0,97,7,3,Full,Hot Water Steam,No Central A/C,1.0,7,0.0,2018,9
203,8208 S LOOMIS ST,CHICAGO,2020-11-05,97000.0,4000.0,98,6,4,Full,Hot Water Steam,No Central A/C,1.0,6,1.0,2020,11
203,8521 S CONSTANCE AVE,CHICAGO,2020-07-28,167000.0,3937.0,86,7,4,Full,Hot Water Steam,No Central A/C,1.0,7,0.0,2020,7
203,8514 S MARQUETTE AVE,CHICAGO,2019-12-10,130000.0,4687.0,100,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,12
205,8505 S YATES BLVD,CHICAGO,2019-12-03,149500.0,4113.0,71,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
202,8549 S DORCHESTER AVE,CHICAGO,2020-10-19,270000.0,3750.0,82,7,2,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2020,10
205,8210 S EAST END AVE,CHICAGO,2019-11-01,148000.0,3750.0,127,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,11
205,8047 S KINGSTON AVE,CHICAGO,2019-03-07,71200.0,4032.0,65,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,3
203,10905 S WHIPPLE ST,CHICAGO,2020-10-11,294000.0,5137.0,70,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
206,7958 S PAXTON AVE,CHICAGO,2020-01-10,367000.0,10068.0,97,14,6,Full,Hot Water Steam,No Central A/C,1.0,14,1.0,2020,1
203,8640 S KENWOOD AVE,CHICAGO,2018-06-19,113000.0,5400.0,63,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2018,6
205,8219 S EAST END AVE,CHICAGO,2020-07-21,125000.0,3750.0,127,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2020,7
202,7941 S KIMBARK AVE,CHICAGO,2020-10-16,97700.0,3780.0,97,4,2,Full,Hot Water Steam,No Central A/C,0.0,4,0.0,2020,10
202,1117 E 81ST PL,CHICAGO,2018-10-03,88900.0,5000.0,98,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,10
203,2549 W 106TH ST,CHICAGO,2018-06-21,282500.0,5320.0,71,7,4,Full,Warm Air Furnace,Central A/C,0.0,7,0.0,2018,6
202,10136 S TALMAN AVE,CHICAGO,2020-05-29,267500.0,4445.0,69,6,2,Crawl,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,5
203,8634 S MAY ST,CHICAGO,2020-07-20,60000.0,4367.0,116,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,7
203,10423 S TROY ST,CHICAGO,2019-11-26,166000.0,4720.0,68,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,11
205,8459 S MARSHFIELD AVE,CHICAGO,2020-07-16,93000.0,3875.0,76,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,7
203,2119 E 83RD ST,CHICAGO,2019-09-16,183000.0,2500.0,59,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2019,9
203,8221 S MERRILL AVE,CHICAGO,2019-04-08,260000.0,5000.0,93,6,3,Slab,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,4
202,53 E 83RD ST,CHICAGO,2019-05-13,214900.0,3848.0,69,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,5
203,8019 S CRANDON AVE,CHICAGO,2020-01-13,70000.0,4125.0,97,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,1
202,8428 S MUSKEGON AVE,CHICAGO,2020-08-06,17500.0,3125.0,108,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,8
203,8025 S ESCANABA AVE,CHICAGO,2020-10-02,26389.0,4537.0,113,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,10
203,7805 S VERNON AVE,CHICAGO,2019-01-04,205000.0,2976.0,100,7,3,Full,Hot Water Steam,No Central A/C,0.0,7,1.0,2019,1
205,8535 S BENNETT AVE,CHICAGO,2020-12-16,91900.0,4375.0,71,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,12
203,8628 S SAGINAW AVE,CHICAGO,2018-02-26,55100.0,3720.0,95,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,2
203,8155 S MORGAN ST,CHICAGO,2020-11-15,233000.0,4375.0,99,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,11
203,2760 W 107TH ST,CHICAGO,2020-01-12,224000.0,5521.0,83,10,3,Full,Warm Air Furnace,No Central A/C,1.0,10,1.0,2020,1
205,2521 W 107TH ST,CHICAGO,2019-06-11,306000.0,5187.0,72,6,4,Full,Warm Air Furnace,No Central A/C,1.0,6,1.0,2019,6
210,7845 S YATES BLVD,CHICAGO,2019-10-09,70000.0,2548.0,66,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2019,10
203,7943 S INDIANA AVE,CHICAGO,2019-02-01,252000.0,6112.0,97,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,2
203,7916 S NORMAL AVE,CHICAGO,2018-08-07,35000.0,3750.0,137,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,8
206,7926 S CHAPPEL AVE,CHICAGO,2019-05-13,182500.0,4687.0,94,8,4,Full,Hot Water Steam,No Central A/C,1.0,8,1.0,2019,5
203,8635 S BENNETT AVE,CHICAGO,2019-04-08,72000.0,3750.0,74,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,4
203,1531 E 86TH ST,CHICAGO,2018-05-18,239900.0,3750.0,93,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,5
202,8233 S MANISTEE AVE,CHICAGO,2018-05-30,165000.0,3750.0,95,6,3,Partial,Hot Water Steam,No Central A/C,0.0,6,1.0,2018,5
203,7336 S KINGSTON AVE,CHICAGO,2019-02-26,41100.0,6600.0,104,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,2
207,10704 S TROY ST,CHICAGO,2020-01-11,504985.0,4960.0,3,7,4,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2020,1
203,8429 S HERMITAGE AVE,CHICAGO,2019-04-17,72000.0,4375.0,94,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,4
202,8416 S GREEN ST,CHICAGO,2020-01-10,50000.0,3175.0,104,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,1
203,8314 S OGLESBY AVE,CHICAGO,2019-06-06,220000.0,3750.0,101,8,4,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2019,6
203,10901 S TROY ST,CHICAGO,2018-03-12,199000.0,3031.0,117,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2018,3
203,8205 S COLFAX AVE,CHICAGO,2018-09-11,140000.0,4500.0,69,7,4,Partial,Warm Air Furnace,Central A/C,0.0,7,1.0,2018,9
295,8000 S ESSEX AVE,CHICAGO,2020-09-30,67500.0,2134.0,30,6,3,Slab,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,9
203,2562 E 72ND PL,CHICAGO,2019-08-12,220000.0,5395.0,102,6,4,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,8
207,8550 S NORMAL AVE,CHICAGO,2019-09-30,290000.0,3021.0,15,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,9
205,8232 S EAST END AVE,CHICAGO,2018-04-02,68000.0,3750.0,127,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2018,4
203,8427 S CRANDON AVE,CHICAGO,2018-06-20,116200.0,3590.0,98,6,3,Full,Hot Water Steam,No Central A/C,1.0,6,0.0,2018,6
203,2050 E 83RD ST,CHICAGO,2020-05-20,96395.0,3340.0,102,7,3,Full,Warm Air Furnace,No Central A/C,1.0,7,0.0,2020,5
204,8208 S KENWOOD AVE,CHICAGO,2020-10-27,220000.0,3750.0,99,8,4,Full,Electric Heater,Central A/C,0.0,8,0.0,2020,10
203,10619 S CALIFORNIA AVE,CHICAGO,2020-01-11,380000.0,9150.0,68,6,4,Partial,Warm Air Furnace,No Central A/C,1.0,6,1.0,2020,1
203,8134 S BURNHAM AVE,CHICAGO,2018-07-03,80000.0,3750.0,98,6,3,Partial,Hot Water Steam,No Central A/C,0.0,6,1.0,2018,7
206,10827 S WASHTENAW AVE,CHICAGO,2018-01-03,500000.0,5080.0,72,10,3,Full,Warm Air Furnace,Central A/C,0.0,10,0.0,2018,1
295,8270 S VERNON AVE,CHICAGO,2020-06-16,75000.0,1793.0,55,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,6
203,8238 S BLACKSTONE AVE,CHICAGO,2020-09-08,75000.0,3450.0,104,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,9
202,8035 S AVALON AVE,CHICAGO,2019-06-20,80000.0,3150.0,104,5,2,Full,Warm Air Furnace,No Central A/C,1.0,5,0.0,2019,6
203,10601 S CALIFORNIA AVE,CHICAGO,2019-11-05,395000.0,10797.0,72,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,11
203,8543 S HOUSTON AVE,CHICAGO,2019-08-07,165000.0,4172.0,95,5,3,Full,Hot Water Steam,Central A/C,0.0,5,0.0,2019,8
204,11018 S WHIPPLE ST,CHICAGO,2020-05-27,369999.0,6700.0,102,8,4,Full,Warm Air Furnace,Central A/C,0.0,8,1.0,2020,5
204,8018 S LUELLA AVE,CHICAGO,2018-10-29,234500.0,4155.0,102,7,3,Full,Hot Water Steam,No Central A/C,0.0,7,0.0,2018,10
234,8220 S MICHIGAN AVE,CHICAGO,2020-06-25,160000.0,4025.0,62,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,6
203,7939 S THROOP ST,CHICAGO,2019-12-24,150000.0,3968.0,102,5,3,Partial,Warm Air Furnace,No Central A/C,1.0,5,0.0,2019,12
203,7949 S MANISTEE AVE,CHICAGO,2020-10-18,165000.0,3875.0,97,5,3,Full,Hot Water Steam,No Central A/C,1.0,5,0.0,2020,10
203,1724 E 84TH ST,CHICAGO,2019-10-31,228000.0,5000.0,94,7,3,Full,Hot Water Steam,No Central A/C,0.0,7,1.0,2019,10
202,8033 S STATE ST,CHICAGO,2020-11-07,245000.0,4830.0,60,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,11
203,8022 S WOODLAWN AVE,CHICAGO,2019-01-14,197500.0,3844.0,97,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2019,1
203,8457 S RHODES AVE,CHICAGO,2018-01-10,114500.0,6971.0,97,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,1
295,1140 E 83RD ST,CHICAGO,2018-05-30,77000.0,2824.0,51,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,5
205,2522 E 74TH ST,CHICAGO,2020-04-13,62713.0,2335.0,115,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,4
234,8346 S KIMBARK AVE,CHICAGO,2020-10-26,220000.0,6053.0,64,6,2,Partial,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,10
203,8500 S LAFLIN ST,CHICAGO,2020-10-01,254999.0,3812.0,69,7,3,Partial,Warm Air Furnace,No Central A/C,0.0,7,1.0,2020,10
203,8040 S ABERDEEN ST,CHICAGO,2019-01-23,36800.0,4000.0,104,6,3,Full,Hot Water Steam,Central A/C,0.0,6,0.0,2019,1
203,8553 S JUSTINE ST,CHICAGO,2018-05-31,132000.0,4125.0,95,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,5
203,7929 S INGLESIDE AVE,CHICAGO,2018-01-19,22500.0,4166.0,107,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,1
205,8404 S COLFAX AVE,CHICAGO,2018-08-02,28700.0,3125.0,106,7,4,Full,Hot Water Steam,No Central A/C,0.0,7,1.0,2018,8
205,8437 S CONSTANCE AVE,CHICAGO,2019-12-27,169000.0,3750.0,73,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
205,8439 S INDIANA AVE,CHICAGO,2018-08-09,217000.0,5346.0,76,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,8
203,8232 S HARPER AVE,CHICAGO,2020-05-21,230000.0,4600.0,100,5,3,Full,Hot Water Steam,No Central A/C,1.0,5,0.0,2020,5
203,10843 S ROCKWELL ST,CHICAGO,2018-11-01,225000.0,3790.0,56,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,11
205,8114 S MAY ST,CHICAGO,2020-08-06,192610.0,4375.0,79,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2020,8
203,8205 S MUSKEGON AVE,CHICAGO,2020-04-27,130000.0,4687.0,95,10,5,Full,Hot Water Steam,No Central A/C,0.0,10,0.0,2020,4
202,10504 S WHIPPLE ST,CHICAGO,2018-05-29,85000.0,4500.0,69,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,5
210,10617 S ARTESIAN AVE,CHICAGO,2020-10-08,190000.0,2447.0,74,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
203,10227 S ARTESIAN AVE,CHICAGO,2020-09-09,219000.0,5000.0,71,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,9
203,7917 S ADA ST,CHICAGO,2018-10-31,38000.0,3968.0,107,6,4,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,10
203,8422 S SAGINAW AVE,CHICAGO,2020-02-21,250000.0,4687.0,102,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,2
203,8319 S COMMERCIAL AVE,CHICAGO,2019-10-24,22800.0,2675.0,128,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2019,10
204,8136 S JUSTINE ST,CHICAGO,2018-05-11,225500.0,4000.0,99,8,4,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2018,5
203,2318 E 83RD ST,CHICAGO,2019-12-03,225000.0,5000.0,66,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,12
203,8043 S KIMBARK AVE,CHICAGO,2020-11-10,198000.0,3750.0,100,5,2,Full,Hot Water Steam,No Central A/C,1.0,5,0.0,2020,11
203,11018 S TROY ST,CHICAGO,2018-06-13,183500.0,3230.0,98,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,6
207,8059 S WABASH AVE,CHICAGO,2018-02-26,130000.0,5335.0,63,8,5,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2018,2
203,2871 E 77TH ST,CHICAGO,2018-10-02,35000.0,4350.0,108,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2018,10
203,1504 E 85TH PL,CHICAGO,2018-08-21,73000.0,3750.0,95,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,1.0,2018,8
202,7350 S MAY ST,CHICAGO,2019-12-02,132000.0,3125.0,112,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
202,8630 S PHILLIPS AVE,CHICAGO,2020-11-19,145000.0,3125.0,62,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,11
202,8421 S ESCANABA AVE,CHICAGO,2019-01-10,11000.0,3125.0,112,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,1
206,10632 S FAIRFIELD AVE,CHICAGO,2018-06-06,560000.0,9150.0,92,9,4,Partial,Hot Water Steam,Central A/C,0.0,9,1.0,2018,6
202,8329 S CARPENTER ST,CHICAGO,2018-11-05,74000.0,3875.0,99,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,11
205,8013 S HARPER AVE,CHICAGO,2018-04-12,129000.0,3450.0,83,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,4
203,8201 S MARQUETTE AVE,CHICAGO,2018-04-24,180000.0,3750.0,94,5,3,Partial,Hot Water Steam,No Central A/C,0.0,5,1.0,2018,4
202,8046 S WABASH AVE,CHICAGO,2020-10-31,133000.0,4025.0,114,5,2,Partial,Hot Water Steam,No Central A/C,0.0,5,1.0,2020,10
203,7917 S LOOMIS ST,CHICAGO,2018-11-30,155000.0,3968.0,100,6,3,Full,Hot Water Steam,No Central A/C,1.0,6,0.0,2018,11
202,10726 S MAPLEWOOD AVE,CHICAGO,2020-01-10,523000.0,5942.0,100,4,2,Partial,Warm Air Furnace,Central A/C,0.0,4,0.0,2020,1
202,8242 S RIDGELAND AVE,CHICAGO,2019-06-28,178000.0,3750.0,97,8,2,Full,Warm Air Furnace,No Central A/C,0.0,8,0.0,2019,6
205,10842 S FAIRFIELD AVE,CHICAGO,2020-03-31,295000.0,6210.0,78,7,3,Full,Warm Air Furnace,No Central A/C,1.0,7,1.0,2020,3
203,7915 S PAXTON AVE,CHICAGO,2020-11-01,210000.0,3625.0,101,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,11
278,1133 E 83RD ST,CHICAGO,2020-10-20,253000.0,2550.0,22,6,3,Slab,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,10
295,2601 W 107TH ST,CHICAGO,2020-12-28,288000.0,1878.0,29,7,3,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2020,12
204,3125 W 103RD ST,CHICAGO,2019-05-02,200000.0,5257.0,63,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,5
205,2632 W 104TH ST,CHICAGO,2019-06-07,239000.0,4000.0,71,4,3,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,6
203,7935 S KINGSTON AVE,CHICAGO,2018-02-27,99900.0,3968.0,102,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,2
203,8316 S LUELLA AVE,CHICAGO,2018-03-21,49000.0,4500.0,99,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,1.0,2018,3
203,8224 S KENWOOD AVE,CHICAGO,2020-02-21,188500.0,3750.0,98,6,2,Full,Hot Water Steam,Central A/C,0.0,6,0.0,2020,2
204,10318 S ARTESIAN AVE,CHICAGO,2020-03-05,204500.0,5000.0,66,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2020,3
203,8001 S DANTE AVE,CHICAGO,2018-10-16,115000.0,2944.0,98,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,10
203,8201 S PERRY AVE,CHICAGO,2018-08-31,187500.0,4638.0,70,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,8
203,8108 S OGLESBY AVE,CHICAGO,2018-01-11,239900.0,4375.0,94,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,1
205,10323 S ALBANY AVE,CHICAGO,2019-05-21,277500.0,3900.0,73,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2019,5
